ID,Mã Tài Xế,Họ và Tên,Số Điện Thoại,Bằng Lái,Địa Bàn,Tuyến Chính,Trạng Thái,Biển Số Xe,Lương Cơ Bản,Đơn Giá Km,Số Chuyến Đăng Ký,Số Chuyến Hoàn Thành,Số Chuyến Đang Chạy,Tổng Km Đã Đi,Lương Chuyến Đi,Tổng Lương Thực Nhận
654,TX-5377-654,"Trần Văn Tuấn",0982215277,E-72611,"Bến xe Trung tâm Đà Nẵng","Vũng Tàu ➔ Đà Nẵng",ON_TRIP,72B-106.54,5000000,2000,0,0,0,0,0,5000000
104,TX-6476-104,"Trần Văn Thắng",0972853128,E-14263,"Bến xe Phan Thiết","Vũng Tàu ➔ Phan Thiết",AVAILABLE,51B-101.04,5000000,2000,0,0,0,0,0,5000000
643,TX-4322-643,"Trần Văn Trung",0982709570,E-10834,"Nha Trang","Nha Trang ➔ TP. Hồ Chí Minh",AVAILABLE,79B-106.43,5000000,2000,7,0,7,0,0,5000000
524,TX-2624-524,"Võ Anh Hải",0999173440,E-53094,"Cần Thơ","Cần Thơ ➔ Vũng Tàu",ON_TRIP,65B-105.24,5000000,2000,18,0,18,0,0,5000000
567,TX-6902-567,"Võ Anh Long",0942109781,E-58288,"Bến xe Phan Thiết","Phan Thiết ➔ Cần Thơ",RESTING,86B-105.67,5000000,2000,1,0,1,0,0,5000000
193,TX-6296-193,"Võ Anh Nam",0916255373,E-63433,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,29B-101.93,5000000,2000,1,0,1,0,0,5000000
930,TX-2728-930,"Võ Anh Nam",0999956386,E-68394,"Đà Lạt","Đà Lạt ➔ Phan Thiết",ON_TRIP,49B-109.30,5000000,2000,14,0,14,0,0,5000000
851,TX-4794-851,"Võ Anh Phong",0952401197,E-68490,"Bến xe Liên tỉnh Đà Lạt","Nha Trang ➔ Đà Lạt",RESTING,79B-108.51,5000000,2000,1,0,1,0,0,5000000
234,TX-0714-234,"Võ Anh Quang",0969920885,E-99720,"Bến xe Trung tâm Đà Nẵng","TP. Hồ Chí Minh ➔ Đà Nẵng",AVAILABLE,49B-102.34,5000000,2000,2,0,2,0,0,5000000
979,TX-7531-979,"Võ Anh Sơn",0996327772,E-18356,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Hà Nội",RESTING,79B-109.79,5000000,2000,3,0,3,0,0,5000000
978,TX-7437-978,"Võ Anh Sơn",0981886890,E-96731,"Bến xe Vũng Tàu","Đà Lạt ➔ Vũng Tàu",AVAILABLE,49B-109.78,5000000,2000,0,0,0,0,0,5000000
555,TX-5734-555,"Võ Anh Sơn",0993882337,E-28412,"Nha Trang","Nha Trang ➔ Hà Nội",ON_TRIP,79B-105.55,5000000,2000,5,0,5,0,0,5000000
285,TX-6346-285,"Võ Anh Sơn",0921362699,E-72112,"Bến xe Phan Thiết","Phan Thiết ➔ Hà Nội",ON_TRIP,43B-102.85,5000000,2000,2,0,2,0,0,5000000
340,TX-2419-340,"Võ Anh Tuấn",0956764432,E-46569,"Bến xe Vũng Tàu","Nha Trang ➔ Vũng Tàu",RESTING,65B-103.40,5000000,2000,2,1,1,360,720000,5720000
49,TX-0816-49,"Võ Anh Tuấn",0951328419,E-35946,"Hà Nội","Hà Nội ➔ Đà Nẵng",ON_TRIP,29B-100.49,5000000,2000,0,0,0,0,0,5000000
732,TX-2947-732,"Võ Anh Tuấn",0970868111,E-30206,"Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,65B-107.32,5000000,2000,2,0,2,0,0,5000000
263,TX-3937-263,"Võ Anh Trung",0991468534,E-84380,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Cần Thơ",AVAILABLE,86B-102.63,5000000,2000,8,0,8,0,0,5000000
164,TX-3127-164,"Võ Anh Trung",0948988240,E-53706,"Bến xe Trung tâm Cần Thơ","Vũng Tàu ➔ Cần Thơ",AVAILABLE,65B-101.64,5000000,2000,0,0,0,0,0,5000000
714,TX-1177-714,"Võ Đức Dũng",0930766340,E-99936,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Phan Thiết",AVAILABLE,49B-107.14,5000000,2000,1,0,1,0,0,5000000
600,TX-0250-600,"Võ Đức Dũng",0966062326,E-25968,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Đà Nẵng",ON_TRIP,51B-106.00,5000000,2000,2,0,2,0,0,5000000
304,TX-8460-304,"Võ Đức Hải",0915983474,E-13630,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Đà Lạt",AVAILABLE,51B-103.04,5000000,2000,2,0,2,0,0,5000000
343,TX-2756-343,"Võ Đức Hải",0911994246,E-14628,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Cần Thơ",AVAILABLE,86B-103.43,5000000,2000,1,0,1,0,0,5000000
559,TX-6129-559,"Võ Đức Long",0984112263,E-54433,"Phan Thiết","Phan Thiết ➔ Đà Nẵng",ON_TRIP,86B-105.59,5000000,2000,2,0,2,0,0,5000000
358,TX-4375-358,"Võ Đức Nam",0911875170,E-90796,"Bến xe Vũng Tàu","Nha Trang ➔ Vũng Tàu",RESTING,72B-103.58,5000000,2000,1,0,1,0,0,5000000
105,TX-6575-105,"Võ Đức Phong",0973615897,E-14439,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,29B-101.05,5000000,2000,0,0,0,0,0,5000000
77,TX-3619-77,"Võ Đức Phong",0954058508,E-23517,"Bến xe Mỹ Đình","Nha Trang ➔ Hà Nội",AVAILABLE,43B-100.77,5000000,2000,2,0,2,0,0,5000000
579,TX-8097-579,"Võ Đức Quang",0943357594,E-22341,"Bến xe Vũng Tàu","Nha Trang ➔ Vũng Tàu",RESTING,79B-105.79,5000000,2000,1,0,1,0,0,5000000
572,TX-7407-572,"Võ Đức Sơn",0988175428,E-92234,"Cần Thơ","Cần Thơ ➔ TP. Hồ Chí Minh",AVAILABLE,65B-105.72,5000000,2000,0,0,0,0,0,5000000
397,TX-8619-397,"Võ Đức Tuấn",0971008814,E-90765,"Đà Lạt","TP. Hồ Chí Minh ➔ Đà Lạt",AVAILABLE,43B-103.97,5000000,2000,2,0,2,0,0,5000000
204,TX-7485-204,"Võ Đức Thắng",0932232689,E-77900,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Hà Nội",ON_TRIP,65B-102.04,5000000,2000,0,0,0,0,0,5000000
228,TX-0045-228,"Võ Đức Thắng",0981201697,E-50553,"Bến xe Phan Thiết","Phan Thiết ➔ TP. Hồ Chí Minh",AVAILABLE,65B-102.28,5000000,2000,2,0,2,0,0,5000000
325,TX-0821-325,"Võ Đức Thắng",0998155982,E-24013,"Đà Nẵng","Đà Nẵng ➔ Vũng Tàu",ON_TRIP,43B-103.25,5000000,2000,2,0,2,0,0,5000000
406,TX-9614-406,"Võ Đức Trung",0939523813,E-58892,"Bến xe phía Nam Nha Trang","Vũng Tàu ➔ Nha Trang",RESTING,72B-104.06,5000000,2000,2,0,2,0,0,5000000
852,TX-4895-852,"Võ Hải Dũng",0988445240,E-21085,"Bến xe Phan Thiết","Cần Thơ ➔ Phan Thiết",AVAILABLE,65B-108.52,5000000,2000,2,0,2,0,0,5000000
188,TX-5760-188,"Võ Hải Hải",0910604674,E-19962,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Đà Nẵng",ON_TRIP,65B-101.88,5000000,2000,0,0,0,0,0,5000000
534,TX-3643-534,"Võ Hải Phong",0969469400,E-70914,"Vũng Tàu","Vũng Tàu ➔ Đà Lạt",ON_TRIP,72B-105.34,5000000,2000,4,0,4,0,0,5000000
764,TX-6166-764,"Võ Hải Phong",0984944970,E-12760,"Bến xe phía Nam Nha Trang","Cần Thơ ➔ Nha Trang",RESTING,65B-107.64,5000000,2000,1,0,1,0,0,5000000
574,TX-7595-574,"Võ Hải Phong",0972026028,E-64982,"Vũng Tàu","Vũng Tàu ➔ Hà Nội",ON_TRIP,72B-105.74,5000000,2000,3,0,3,0,0,5000000
29,TX-8848-29,"Võ Hải Quang",0961147915,E-20500,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Hà Nội",ON_TRIP,43B-100.29,5000000,2000,1,0,1,0,0,5000000
323,TX-0574-323,"Võ Hải Sơn",0960166403,E-37497,"Bến xe Phan Thiết","Phan Thiết ➔ Hà Nội",ON_TRIP,79B-103.23,5000000,2000,1,0,1,0,0,5000000
871,TX-6838-871,"Võ Hải Sơn",0996554307,E-61060,"Phan Thiết","Phan Thiết ➔ Hà Nội",ON_TRIP,86B-108.71,5000000,2000,1,0,1,0,0,5000000
563,TX-6513-563,"Võ Hải Sơn",0915461880,E-41966,"Bến xe Liên tỉnh Đà Lạt","Nha Trang ➔ Đà Lạt",AVAILABLE,79B-105.63,5000000,2000,1,0,1,0,0,5000000
476,TX-7530-476,"Võ Hải Thắng",0954795648,E-54308,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ TP. Hồ Chí Minh",RESTING,65B-104.76,5000000,2000,1,0,1,0,0,5000000
593,TX-9587-593,"Võ Hải Trung",0974997023,E-23407,"Bến xe Liên tỉnh Đà Lạt","Hà Nội ➔ Đà Lạt",AVAILABLE,29B-105.93,5000000,2000,2,0,2,0,0,5000000
498,TX-9913-498,"Võ Hữu Dũng",0989859455,E-92348,"Phan Thiết","Đà Lạt ➔ Phan Thiết",AVAILABLE,49B-104.98,5000000,2000,2,0,2,0,0,5000000
89,TX-4893-89,"Võ Hữu Hải",0947233538,E-55702,"Hà Nội","Hà Nội ➔ Đà Lạt",ON_TRIP,29B-100.89,5000000,2000,1,0,1,0,0,5000000
747,TX-4441-747,"Võ Hữu Hải",0931733801,E-30058,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Phan Thiết",RESTING,79B-107.47,5000000,2000,1,0,1,0,0,5000000
683,TX-8238-683,"Võ Hữu Phong",0925881131,E-57736,"Bến xe Trung tâm Cần Thơ","Nha Trang ➔ Cần Thơ",AVAILABLE,79B-106.83,5000000,2000,0,0,0,0,0,5000000
56,TX-1506-56,"Võ Hữu Sơn",0937376586,E-40949,"Nha Trang","Nha Trang ➔ Cần Thơ",ON_TRIP,51B-100.56,5000000,2000,0,0,0,0,0,5000000
653,TX-5283-653,"Võ Hữu Sơn",0968380729,E-94342,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Đà Lạt",AVAILABLE,43B-106.53,5000000,2000,1,0,1,0,0,5000000
509,TX-1063-509,"Võ Hữu Sơn",0967763499,E-17123,"Bến xe Phan Thiết","Đà Lạt ➔ Phan Thiết",AVAILABLE,43B-105.09,5000000,2000,1,1,0,160,320000,5320000
486,TX-8697-486,"Võ Hữu Thắng",0950201140,E-97290,"Vũng Tàu","Vũng Tàu ➔ Đà Lạt",AVAILABLE,72B-104.86,5000000,2000,9,0,9,0,0,5000000
288,TX-6681-288,"Võ Hữu Thắng",0986773130,E-80085,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Đà Lạt",AVAILABLE,51B-102.88,5000000,2000,2,0,2,0,0,5000000
452,TX-4818-452,"Võ Hữu Trung",0938453662,E-87569,"Đà Nẵng","Đà Nẵng ➔ TP. Hồ Chí Minh",ON_TRIP,65B-104.52,5000000,2000,3,0,3,0,0,5000000
650,TX-4998-650,"Võ Minh Dũng",0930091881,E-23201,"Đà Lạt","Đà Lạt ➔ Cần Thơ",AVAILABLE,49B-106.50,5000000,2000,2,0,2,0,0,5000000
399,TX-8843-399,"Võ Minh Hải",0936465745,E-29751,"Phan Thiết","Phan Thiết ➔ TP. Hồ Chí Minh",AVAILABLE,86B-103.99,5000000,2000,10,0,10,0,0,5000000
269,TX-4586-269,"Võ Minh Long",0985457068,E-42185,"Bến xe Vũng Tàu","Vũng Tàu ➔ Hà Nội",ON_TRIP,43B-102.69,5000000,2000,1,0,1,0,0,5000000
214,TX-8567-214,"Võ Minh Long",0980357438,E-41574,"Bến xe Phan Thiết","Đà Nẵng ➔ Phan Thiết",AVAILABLE,72B-102.14,5000000,2000,1,0,1,0,0,5000000
159,TX-2506-159,"Võ Minh Long",0964260829,E-83478,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Nha Trang",ON_TRIP,86B-101.59,5000000,2000,0,0,0,0,0,5000000
624,TX-2534-624,"Võ Minh Long",0936520706,E-27378,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Phan Thiết",ON_TRIP,51B-106.24,5000000,2000,2,0,2,0,0,5000000
310,TX-9125-310,"Võ Minh Long",0955321476,E-17969,"Bến xe Vũng Tàu","Phan Thiết ➔ Vũng Tàu",AVAILABLE,72B-103.10,5000000,2000,1,0,1,0,0,5000000
556,TX-5830-556,"Võ Minh Nam",0971333634,E-61932,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ TP. Hồ Chí Minh",RESTING,65B-105.56,5000000,2000,7,0,7,0,0,5000000
299,TX-7910-299,"Võ Minh Phong",0978656045,E-89056,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ TP. Hồ Chí Minh",ON_TRIP,79B-102.99,5000000,2000,0,0,0,0,0,5000000
846,TX-4260-846,"Võ Minh Quang",0959609499,E-39714,"Bến xe Vũng Tàu","Vũng Tàu ➔ TP. Hồ Chí Minh",AVAILABLE,72B-108.46,5000000,2000,1,0,1,0,0,5000000
195,TX-6526-195,"Võ Minh Quang",0931317385,E-15122,"Bến xe Miền Đông mới","Đà Lạt ➔ TP. Hồ Chí Minh",AVAILABLE,79B-101.95,5000000,2000,0,0,0,0,0,5000000
311,TX-9250-311,"Võ Minh Sơn",0998839623,E-27964,"Bến xe Liên tỉnh Đà Lạt","Đà Nẵng ➔ Đà Lạt",AVAILABLE,86B-103.11,5000000,2000,0,0,0,0,0,5000000
93,TX-5329-93,"Võ Minh Sơn",0982892594,E-75431,"Bến xe Miền Đông mới","Cần Thơ ➔ TP. Hồ Chí Minh",AVAILABLE,43B-100.93,5000000,2000,0,0,0,0,0,5000000
508,TX-0952-508,"Võ Minh Tuấn",0944575234,E-76578,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Phan Thiết",AVAILABLE,65B-105.08,5000000,2000,1,0,1,0,0,5000000
460,TX-5673-460,"Võ Minh Tuấn",0946549887,E-23151,"Bến xe Phan Thiết","Phan Thiết ➔ Đà Lạt",AVAILABLE,65B-104.60,5000000,2000,0,0,0,0,0,5000000
791,TX-8792-791,"Võ Minh Trung",0953413664,E-21010,"Bến xe Liên tỉnh Đà Lạt","Phan Thiết ➔ Đà Lạt",AVAILABLE,86B-107.91,5000000,2000,0,0,0,0,0,5000000
185,TX-5432-185,"Võ Minh Trung",0971083416,E-19869,"Đà Lạt","Đà Lạt ➔ Cần Thơ",AVAILABLE,29B-101.85,5000000,2000,7,0,7,0,0,5000000
349,TX-3412-349,"Võ Quang Dũng",0969449021,E-96867,"Bến xe Mỹ Đình","Đà Nẵng ➔ Hà Nội",RESTING,43B-103.49,5000000,2000,2,0,2,0,0,5000000
149,TX-1287-149,"Võ Quang Hải",0930829377,E-29504,"Bến xe Phan Thiết","TP. Hồ Chí Minh ➔ Phan Thiết",ON_TRIP,43B-101.49,5000000,2000,1,0,1,0,0,5000000
856,TX-5305-856,"Võ Quang Long",0956283042,E-63223,"Bến xe Mỹ Đình","TP. Hồ Chí Minh ➔ Hà Nội",ON_TRIP,51B-108.56,5000000,2000,2,0,2,0,0,5000000
545,TX-4771-545,"Võ Quang Long",0960340215,E-50127,"Bến xe phía Nam Nha Trang","Hà Nội ➔ Nha Trang",AVAILABLE,29B-105.45,5000000,2000,2,0,2,0,0,5000000
48,TX-0714-48,"Võ Quang Quang",0927232461,E-50948,"Vũng Tàu","Vũng Tàu ➔ Phan Thiết",ON_TRIP,51B-100.48,5000000,2000,0,0,0,0,0,5000000
931,TX-2833-931,"Võ Quang Sơn",0928210495,E-12937,"Nha Trang","Nha Trang ➔ Phan Thiết",ON_TRIP,79B-109.31,5000000,2000,14,0,14,0,0,5000000
992,TX-8755-992,"Võ Quang Sơn",0937565804,E-95527,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Đà Lạt",RESTING,51B-109.92,5000000,2000,5,0,5,0,0,5000000
540,TX-4259-540,"Võ Quang Tuấn",0953303616,E-80180,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Vũng Tàu",RESTING,65B-105.40,5000000,2000,1,0,1,0,0,5000000
800,TX-9654-800,"Võ Quang Thắng",0956158485,E-66673,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Cần Thơ",AVAILABLE,51B-108.00,5000000,2000,2,0,2,0,0,5000000
570,TX-7214-570,"Võ Quang Trung",0947215158,E-13229,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Phan Thiết",AVAILABLE,49B-105.70,5000000,2000,0,0,0,0,0,5000000
953,TX-5059-953,"Võ Quang Trung",0926535340,E-82817,"Bến xe Phan Thiết","Hà Nội ➔ Phan Thiết",ON_TRIP,29B-109.53,5000000,2000,1,0,1,0,0,5000000
184,TX-5322-184,"Võ Quang Trung",0943119746,E-84583,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Vũng Tàu",ON_TRIP,51B-101.84,5000000,2000,0,0,0,0,0,5000000
674,TX-7332-674,"Võ Thành Dũng",0948216184,E-13733,"Đà Lạt","Đà Lạt ➔ Nha Trang",AVAILABLE,49B-106.74,5000000,2000,3,0,3,0,0,5000000
148,TX-1179-148,"Võ Thành Dũng",0973405686,E-96764,"Bến xe Trung tâm Đà Nẵng","Vũng Tàu ➔ Đà Nẵng",AVAILABLE,65B-101.48,5000000,2000,0,0,0,0,0,5000000
236,TX-0934-236,"Võ Thành Dũng",0953709058,E-26237,"Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,65B-102.36,5000000,2000,1,0,1,0,0,5000000
804,TX-0031-804,"Võ Thành Dũng",0939309910,E-26513,"Cần Thơ","Cần Thơ ➔ Phan Thiết",ON_TRIP,65B-108.04,5000000,2000,1,0,1,0,0,5000000
660,TX-5954-660,"Võ Thành Hải",0974478642,E-96996,"Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,65B-106.60,5000000,2000,2,0,2,0,0,5000000
290,TX-6906-290,"Võ Thành Hải",0940930687,E-76603,"TP. Hồ Chí Minh","Đà Nẵng ➔ TP. Hồ Chí Minh",RESTING,49B-102.90,5000000,2000,1,0,1,0,0,5000000
170,TX-3795-170,"Võ Thành Long",0948831358,E-52781,"Bến xe Miền Đông mới","Vũng Tàu ➔ TP. Hồ Chí Minh",AVAILABLE,49B-101.70,5000000,2000,1,0,1,0,0,5000000
767,TX-6459-767,"Võ Thành Nam",0922219696,E-37943,"Bến xe Miền Đông mới","Phan Thiết ➔ TP. Hồ Chí Minh",AVAILABLE,86B-107.67,5000000,2000,0,0,0,0,0,5000000
414,TX-0488-414,"Võ Thành Quang",0993361675,E-89243,"Bến xe Phan Thiết","Vũng Tàu ➔ Phan Thiết",AVAILABLE,72B-104.14,5000000,2000,1,0,1,0,0,5000000
338,TX-2205-338,"Võ Thành Sơn",0943582931,E-36241,"Bến xe phía Nam Nha Trang","Nha Trang ➔ Phan Thiết",AVAILABLE,49B-103.38,5000000,2000,1,0,1,0,0,5000000
226,TX-9841-226,"Võ Thành Sơn",0932447526,E-95538,"Bến xe Mỹ Đình","ALL",ON_TRIP,49B-102.26,5000000,2000,3,0,3,0,0,5000000
503,TX-0436-503,"Võ Thành Tuấn",0955213154,E-79975,"Bến xe Phan Thiết","Phan Thiết ➔ Đà Nẵng",ON_TRIP,86B-105.03,5000000,2000,1,0,1,0,0,5000000
730,TX-2742-730,"Võ Thành Thắng",0994899536,E-72345,"Bến xe Vũng Tàu","Đà Lạt ➔ Vũng Tàu",RESTING,49B-107.30,5000000,2000,1,0,1,0,0,5000000
318,TX-0018-318,"Võ Văn Dũng",0974833238,E-50814,"Bến xe Phan Thiết","Phan Thiết ➔ Đà Lạt",ON_TRIP,72B-103.18,5000000,2000,0,0,0,0,0,5000000
678,TX-7739-678,"Võ Văn Dũng",0934041306,E-96690,"Bến xe Miền Đông mới","Vũng Tàu ➔ TP. Hồ Chí Minh",AVAILABLE,72B-106.78,5000000,2000,0,0,0,0,0,5000000
203,TX-7388-203,"Võ Văn Hải",0958259428,E-84006,"Bến xe Vũng Tàu","Cần Thơ ➔ Vũng Tàu",ON_TRIP,79B-102.03,5000000,2000,0,0,0,0,0,5000000
176,TX-4429-176,"Võ Văn Long",0989602104,E-34961,"Bến xe Trung tâm Đà Nẵng","Phan Thiết ➔ Đà Nẵng",AVAILABLE,51B-101.76,5000000,2000,1,0,1,0,0,5000000
696,TX-9465-696,"Võ Văn Long",0966889392,E-85457,"TP. Hồ Chí Minh","TP. Hồ Chí Minh ➔ Cần Thơ",ON_TRIP,51B-106.96,5000000,2000,1,0,1,0,0,5000000
434,TX-2745-434,"Võ Văn Nam",0916291709,E-70336,"Bến xe Vũng Tàu","Đà Lạt ➔ Vũng Tàu",AVAILABLE,49B-104.34,5000000,2000,4,0,4,0,0,5000000
507,TX-0848-507,"Võ Văn Sơn",0974511294,E-50543,"Nha Trang","Nha Trang ➔ Hà Nội",ON_TRIP,79B-105.07,5000000,2000,4,0,4,0,0,5000000
934,TX-3133-934,"Võ Văn Sơn",0924233237,E-18777,"Bến xe Trung tâm Đà Nẵng","Vũng Tàu ➔ Đà Nẵng",RESTING,72B-109.34,5000000,2000,2,0,2,0,0,5000000
221,TX-9326-221,"Võ Văn Sơn",0965233381,E-75514,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Cần Thơ",AVAILABLE,43B-102.21,5000000,2000,2,0,2,0,0,5000000
991,TX-8661-991,"Võ Văn Sơn",0973496464,E-20513,"Bến xe Phan Thiết","Phan Thiết ➔ Nha Trang",AVAILABLE,86B-109.91,5000000,2000,9,0,9,0,0,5000000
319,TX-0123-319,"Võ Văn Tuấn",0940273815,E-85970,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ Hà Nội",RESTING,86B-103.19,5000000,2000,2,0,2,0,0,5000000
360,TX-4575-360,"Võ Văn Thắng",0912500855,E-49070,"Đà Lạt","Đà Lạt ➔ TP. Hồ Chí Minh",ON_TRIP,51B-103.60,5000000,2000,8,0,8,0,0,5000000
749,TX-4667-749,"Võ Văn Thắng",0919018226,E-89487,"Bến xe Miền Đông mới","Đà Nẵng ➔ TP. Hồ Chí Minh",ON_TRIP,43B-107.49,5000000,2000,2,0,2,0,0,5000000
826,TX-2223-826,"Võ Văn Thắng",0928957560,E-49997,"Đà Lạt","Đà Lạt ➔ TP. Hồ Chí Minh",AVAILABLE,49B-108.26,5000000,2000,7,0,7,0,0,5000000
273,TX-5017-273,"Võ Văn Trung",0997653089,E-62058,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,29B-102.73,5000000,2000,0,0,0,0,0,5000000
448,TX-4377-448,"Võ Văn Trung",0914468312,E-71694,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Đà Lạt",AVAILABLE,51B-104.48,5000000,2000,0,0,0,0,0,5000000
735,TX-3254-735,"Vũ Anh Dũng",0977744418,E-38340,"Bến xe Trung tâm Đà Nẵng","Phan Thiết ➔ Đà Nẵng",AVAILABLE,86B-107.35,5000000,2000,3,0,3,0,0,5000000
766,TX-6361-766,"Vũ Anh Dũng",0974720405,E-36077,"Vũng Tàu","Vũng Tàu ➔ Hà Nội",ON_TRIP,72B-107.66,5000000,2000,1,0,1,0,0,5000000
788,TX-8509-788,"Vũ Anh Dũng",0981875836,E-52360,"Bến xe Liên tỉnh Đà Lạt","Cần Thơ ➔ Đà Lạt",AVAILABLE,65B-107.88,5000000,2000,1,0,1,0,0,5000000
961,TX-5834-961,"Vũ Anh Nam",0975338372,E-16264,"Hà Nội","Hà Nội ➔ TP. Hồ Chí Minh",ON_TRIP,29B-109.61,5000000,2000,2,0,2,0,0,5000000
491,TX-9219-491,"Vũ Anh Nam",0927895679,E-48331,"Nha Trang","Nha Trang ➔ Cần Thơ",ON_TRIP,79B-104.91,5000000,2000,5,0,5,0,0,5000000
912,TX-0930-912,"Vũ Anh Phong",0983166023,E-66911,"Bến xe Phan Thiết","TP. Hồ Chí Minh ➔ Phan Thiết",AVAILABLE,51B-109.12,5000000,2000,1,0,1,0,0,5000000
36,TX-9525-36,"Vũ Anh Quang",0943097158,E-88952,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ TP. Hồ Chí Minh",ON_TRIP,65B-100.36,5000000,2000,0,0,0,0,0,5000000
490,TX-9122-490,"Vũ Anh Quang",0956878330,E-26492,"Bến xe Trung tâm Đà Nẵng","Đà Lạt ➔ Đà Nẵng",ON_TRIP,49B-104.90,5000000,2000,0,0,0,0,0,5000000
633,TX-3379-633,"Vũ Anh Sơn",0910851708,E-97849,"Hà Nội","Hà Nội ➔ Đà Lạt",ON_TRIP,29B-106.33,5000000,2000,1,0,1,0,0,5000000
361,TX-4684-361,"Vũ Anh Tuấn",0952688997,E-83820,"Bến xe Trung tâm Cần Thơ","Hà Nội ➔ Cần Thơ",AVAILABLE,29B-103.61,5000000,2000,2,0,2,0,0,5000000
174,TX-4220-174,"Vũ Anh Tuấn",0989670796,E-63887,"Bến xe Trung tâm Cần Thơ","Cần Thơ ➔ Hà Nội",ON_TRIP,72B-101.74,5000000,2000,1,0,1,0,0,5000000
797,TX-9374-797,"Vũ Anh Tuấn",0981668895,E-40938,"Đà Nẵng","Đà Nẵng ➔ Phan Thiết",ON_TRIP,43B-107.97,5000000,2000,3,0,3,0,0,5000000
823,TX-1907-823,"Vũ Anh Tuấn",0918389354,E-15005,"Bến xe Miền Đông mới","Phan Thiết ➔ TP. Hồ Chí Minh",RESTING,86B-108.23,5000000,2000,2,0,2,0,0,5000000
336,TX-1977-336,"Vũ Anh Thắng",0963420804,E-12237,"Bến xe Trung tâm Đà Nẵng","Đà Nẵng ➔ TP. Hồ Chí Minh",ON_TRIP,51B-103.36,5000000,2000,1,0,1,0,0,5000000
935,TX-3232-935,"Vũ Anh Thắng",0997631259,E-89019,"Bến xe Vũng Tàu","Phan Thiết ➔ Vũng Tàu",RESTING,86B-109.35,5000000,2000,1,0,1,0,0,5000000
242,TX-1653-242,"Vũ Đức Dũng",0987553475,E-19115,"Bến xe Vũng Tàu","Vũng Tàu ➔ Đà Nẵng",RESTING,49B-102.42,5000000,2000,1,0,1,0,0,5000000
229,TX-0160-229,"Vũ Đức Hải",0961532700,E-60374,"Bến xe Trung tâm Đà Nẵng","ALL",ON_TRIP,43B-102.29,5000000,2000,2,0,2,0,0,5000000
141,TX-0405-141,"Vũ Đức Phong",0935194757,E-13647,"Bến xe Miền Đông mới","TP. Hồ Chí Minh ➔ Phan Thiết",AVAILABLE,43B-101.41,5000000,2000,1,0,1,0,0,5000000
265,TX-4147-265,"Vũ Đức Sơn",0991628003,E-44662,"Bến xe Phan Thiết","Hà Nội ➔ Phan Thiết",AVAILABLE,29B-102.65,5000000,2000,2,0,2,0,0,5000000
39,TX-9823-39,"Vũ Đức Sơn",0951019990,E-93955,"Bến xe Trung tâm Đà Nẵng","Đà Lạt ➔ Đà Nẵng",AVAILABLE,86B-100.39,5000000,2000,1,0,1,0,0,5000000
380,TX-6786-380,"Vũ Đức Thắng",0914273702,E-47953,"Bến xe Liên tỉnh Đà Lạt","Đà Lạt ➔ Vũng Tàu",AVAILABLE,65B-103.80,5000000,2000,0,0,0,0,0,5000000
421,TX-1279-421,"Vũ Hải Dũng",0979290517,E-18872,"Bến xe Vũng Tàu","Vũng Tàu ➔ Đà Lạt",AVAILABLE,43B-104.21,5000000,2000,1,0,1,0,0,5000000
